key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
caliburn_boss_3800_player_00030,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3800,Caliburn 3800,caliburn_boss_3800,boss_3800,caliburn_boss_3800_player,boss_3800_player,boss_3800,boss,3800,30,player,,player,Player,Player,Player,,role,,Who are they?,Who are they?,gamedata/localizationstring_eng.paloc
caliburn_boss_3800_player_00031,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3800,Caliburn 3800,caliburn_boss_3800,boss_3800,caliburn_boss_3800_player,boss_3800_player,boss_3800,boss,3800,31,player,,player,Player,Player,Player,,role,,And Byron and Marshell? They won't face such punishment?,And Byron and Marshell? They won't face such punishment?,gamedata/localizationstring_eng.paloc
caliburn_boss_3800_player_00032,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3800,Caliburn 3800,caliburn_boss_3800,boss_3800,caliburn_boss_3800_player,boss_3800_player,boss_3800,boss,3800,32,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_3800_player_00033,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3800,Caliburn 3800,caliburn_boss_3800,boss_3800,caliburn_boss_3800_player,boss_3800_player,boss_3800,boss,3800,33,player,,player,Player,Player,Player,,role,,...Another bloodbath.,...Another bloodbath.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00007,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Greymane... is that you?,Greymane... is that you?,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00008,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"It has, and... you've changed. Quite a bit.","It has, and... you've changed. Quite a bit.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00009,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,9,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,I've heard much about you.,I've heard much about you.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00010,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,About the Calphade war... the Black Bears you put down.,About the Calphade war... the Black Bears you put down.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00011,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,11,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"About Delesyia, and the great battle in Demeniss...","About Delesyia, and the great battle in Demeniss...",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00012,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"When you travel as much as I do, news finds you.","When you travel as much as I do, news finds you.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00013,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Most of it was harrowing to hear. I'll admit, I worried...","Most of it was harrowing to hear. I'll admit, I worried...",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00014,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,but part of me was relieved to hear anything at all.,but part of me was relieved to hear anything at all.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00015,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,15,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,At least it meant you were still alive and well.,At least it meant you were still alive and well.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00016,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,16,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Yes, I'm making my way to every corner of Pywel.","Yes, I'm making my way to every corner of Pywel.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00017,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,17,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,I think this wandering life suits me though.,I think this wandering life suits me though.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00018,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,18,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"I wake up every morning, refreshed and full of excitement.","I wake up every morning, refreshed and full of excitement.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00019,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,19,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"I owe it all to you, Greymane.","I owe it all to you, Greymane.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00020,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,20,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Where are you headed now?,Where are you headed now?,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00021,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,21,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Then... how about the desert?,Then... how about the desert?,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00022,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,22,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Legend is, countless people fell there long ago,<br/>turning the sands crimson with their blood.","Legend is, countless people fell there long ago,
turning the sands crimson with their blood.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00023,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,23,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Many walk the desert, in memory of the fallen and wishing for peace.","Many walk the desert, in memory of the fallen and wishing for peace.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00024,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,24,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Folk say everyone in Pywel should walk the desert once in their life.,Folk say everyone in Pywel should walk the desert once in their life.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00025,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,25,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Why not go there and trek across it yourself?,Why not go there and trek across it yourself?,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00026,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,26,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Once we part, who knows when we'll meet again.","Once we part, who knows when we'll meet again.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_npc_00_00027,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_npc_00,boss_3900_npc_00,boss_3900,boss,3900,27,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"I'll be wishing you well, wherever your road leads.","I'll be wishing you well, wherever your road leads.",gamedata/localizationstring_eng.paloc
caliburn_boss_3900_player_00001,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_player,boss_3900_player,boss_3900,boss,3900,1,player,,player,Player,Player,Player,,role,,It's been a while.,It's been a while.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_player_00002,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_player,boss_3900_player,boss_3900,boss,3900,2,player,,player,Player,Player,Player,,role,,Mmm...,Mmm...,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_player_00003,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_player,boss_3900_player,boss_3900,boss,3900,3,player,,player,Player,Player,Player,,role,,You're travelling to make maps?,You're travelling to make maps?,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_player_00004,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_player,boss_3900_player,boss_3900,boss,3900,4,player,,player,Player,Player,Player,,role,,Sounds like a good way to live.,Sounds like a good way to live.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_player_00005,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_player,boss_3900_player,boss_3900,boss,3900,5,player,,player,Player,Player,Player,,role,,I'm not sure.,I'm not sure.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_player_00006,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_player,boss_3900_player,boss_3900,boss,3900,6,player,,player,Player,Player,Player,,role,,Hmm.,Hmm.,gamedata/localizationstring_eng.paloc
caliburn_boss_3900_player_00028,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3900,Caliburn 3900,caliburn_boss_3900,boss_3900,caliburn_boss_3900_player,boss_3900_player,boss_3900,boss,3900,28,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00006,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,6,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,I had high expectations...,I had high expectations...,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00007,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,7,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,But this took far too long!,But this took far too long!,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00008,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,8,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Bold words from one who cannot even see his own fate...,Bold words from one who cannot even see his own fate...,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00010,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,10,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,"Greymane, at last.","Greymane, at last.",gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00011,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,11,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Have you grown strong enough to face me?,Have you grown strong enough to face me?,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00014,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,14,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,You think you two alone can stop me?,You think you two alone can stop me?,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00016,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,16,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,You dare oppose me with such feeble power?,You dare oppose me with such feeble power?,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00019,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,19,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Pathetic!,Pathetic!,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00037,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,37,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Enough!,Enough!,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00040,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,40,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,Stand and behold...,Stand and behold...,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00041,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,41,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,The moment all falls into my grasp.,The moment all falls into my grasp.,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00048,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,48,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_boss_00_00052,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_boss_00,9000_boss_00,9000,9000,,52,boss_00,,boss_00,Boss 00,Boss 00,Boss,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_00_00022,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_00,9000_npc_00,9000,9000,,22,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_00_00023,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_00,9000_npc_00,9000,9000,,23,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Must you truly walk this path?,Must you truly walk this path?,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_00_00024,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_00,9000_npc_00,9000,9000,,24,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,There is still time to choose another course.,There is still time to choose another course.,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_00_00026,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_00,9000_npc_00,9000,9000,,26,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00027,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,27,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,Kliff!,Kliff!,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00031,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,31,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00033,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,33,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,Knowledge:Knowledge_Kliff:Kliff,{Staticinfo:Knowledge:Knowledge_Kliff#Kliff}!,{Staticinfo:Knowledge:Knowledge_Kliff#Kliff}!,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00034,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,34,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00035,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,35,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,"Oi, you still in one piece?","Oi, you still in one piece?",gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00036,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,36,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,Of course I'm the fucking donkey.,Of course I'm the fucking donkey.,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00039,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,39,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,Don't die.,Don't die.,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00042,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,42,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00047,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,47,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00049,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,49,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00050,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,50,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_npc_01_00053,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_npc_01,9000_npc_01,9000,9000,,53,npc_01,,npc_01,NPC 01,NPC 01,NPC,1,role,,,,gamedata/localizationstring_eng.paloc
caliburn_9000_player_00000,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,9000,Caliburn 9000,caliburn_9000,9000,caliburn_9000_player,9000_player,9000,9000,,0,player,,player,Player,Player,Player,,role,,Caliburn!,Caliburn!,gamedata/localizationstring_eng.paloc
